playerID,nameFirst,nameLast,nameGiven
shettbi99,Bill,Shettsline,William Joseph
shetzjo01,John,Shetzline,John Henry
shevlji01,Jimmy,Shevlin,James Cornelius
shielbe01,Ben,Shields,Benjamin Cowan
shielch01,Charlie,Shields,Charles Jessamine
shielja01,Jason,Shiell,Jason Alexander
shielja02,James,Shields,James Anthony
shielpe01,Pete,Shields,Francis Leroy
shielsc01,Scot,Shields,Robert Scot
shielst01,Steve,Shields,Stephen Mack
shielto01,Tommy,Shields,Thomas Charles
shielvi01,Vince,Shields,Vincent William
shiffga01,Garland,Shifflett,Garland Jessie
shiffst01,Steve,Shifflett,Stephen Earl
shillji01,Jim,Shilling,James Robert
shinagi01,Ginger,Shinault,Enoch Erskine
shinaza01,Zak,Shinall,Zakary Sebastien
shindbi01,Billy,Shindle,William D.
shinera01,Razor,Shines,Anthony Razor
shinjts01,Tsuyoshi,Shinjo,Tsuyoshi
shinnra01,Ralph,Shinners,Ralph Peter
shinnti01,Tim,Shinnick,Timothy James
shipada01,Dave,Shipanoff,David Noel
shipkbi01,Bill,Shipke,William Martin
shiplbr01,Braden,Shipley,Braden Alec
shiplcr01,Craig,Shipley,Craig Barry
shipljo01,Joe,Shipley,Joseph Clark
shirear01,Art,Shires,Charles Arthur
shiredu01,Duke,Shirey,Clair Lee
shirlba01,Bart,Shirley,Barton Arvin
shirlbo01,Bob,Shirley,Robert Charles
shirlmu01,Mule,Shirley,Ernest Raeford
shirlst01,Steve,Shirley,Steven Brian
shirlte01,Tex,Shirley,Alvis Newman
shiveiv01,Ivey,Shiver,Ivey Merwin
shochge01,George,Shoch,George Quintus
shockco01,Costen,Shockley,John Costen
shockur01,Urban,Shocker,Urban James
shoemch01,Charlie,Shoemaker,Charles Landis
shoemma01,Matt,Shoemaker,Matthew David
shoffmi01,Milt,Shoffner,Milburn James
shofnst01,Strick,Shofner,Frank Strickland
shokeed01,Eddie,Shokes,Edward Christopher
shookra01,Ray,Shook,Raymond Curtis
shoopro01,Ron,Shoop,Ronald Lee
shopato01,Tom,Shopay,Thomas Michael
shoppke01,Kelly,Shoppach,Kelly Brian
shorebi01,Bill,Shores,William David
shoreer01,Ernie,Shore,Ernest Grady
shorera01,Ray,Shore,Raymond Everett
shortbi01,Bill,Short,William Ross
shortch01,Chick,Shorten,Charles Henry
shortch02,Chris,Short,J Christopher
shortda01,Dave,Short,David Orvis
shortri01,Rick,Short,Richard Ryan
shottbu01,Burt,Shotton,Burton Edwin
shouncl01,Clyde,Shoun,Clyde Mitchell
shoupjo01,John,Shoup,John H.
shousbr01,Brian,Shouse,Brian Douglas
shovljo01,John,Shovlin,John Joseph
showabu99,Buck,Showalter,William Nathaniel
shower01,Eric,Show,Eric Vaughn
shrevch01,Chasen,Shreve,Chasen Dean
shrevle01,Lev,Shreve,Leven Laurence
shrivha01,Harry,Shriver,Harry Graydon
shubage01,George,Shuba,George Thomas
shuckja01,J. B.,Shuck,Jack Burdett
shueypa01,Paul,Shuey,Paul Kenneth
shugafr01,Frank,Shugart,Frank Harry
shultto01,Toots,Shultz,Wallace Luther
shumaan01,Anthony,Shumaker,Anthony Warren
shumaha01,Harry,Shuman,Harry
shumpte01,Terry,Shumpert,Terrance Darnell
shupevi01,Vince,Shupe,Vincent William
sickied01,Ed,Sicking,Edward Joseph
siddajo01,Joe,Siddall,Joseph Todd
siebedi01,Dick,Siebert,Richard Walther
siebeno01,Norm,Siebern,Norman Leroy
siebepa01,Paul,Siebert,Paul Edward
siebeso01,Sonny,Siebert,Wilfred Charles
siebldw01,Dwight,Siebler,Dwight Leroy
siefkfr01,Fred,Siefke,Frederick Edwin
siegejo01,Fred,Siegel,Frederick
siegljo01,Johnny,Siegle,John Herbert
siegrke01,Kevin,Siegrist,Kevin Ryan
siemeos01,Oscar,Siemer,Oscar Sylvester
sierrca01,Candy,Sierra,Ulises
sierrmo01,Moises,Sierra,Moises
sierrru01,Ruben,Sierra,Ruben Angel
sieveed01,Ed,Siever,Edward Tilden
sievero01,Roy,Sievers,Roy Edward
siffefr01,Frank,Siffell,Frank
sigaffr01,Frank,Sigafoos,Francis Leonard
siglipa01,Paddy,Siglin,Wesley Peter
sigmatr01,Tripp,Sigman,Wesley Triplett
signewa01,Walter,Signer,Walter Donald Aloysius
sigsbse01,Seth,Sigsby,Seth DeWitt
sikorbr01,Brian,Sikorski,Brian Patrick
silbeed01,Eddie,Silber,Edward James
silched01,Ed,Silch,Edward
silvaca01,Carlos,Silva,Carlos
silvada01,Danny,Silva,Daniel James
silvajo01,Jose,Silva,Jose Leonel
silvawa01,Walter,Silva,Walter
silveal01,Al,Silvera,Aaron Albert
silvech01,Charlie,Silvera,Charles Anthony Ryan
silveda01,Dave,Silvestri,David Joseph
silveke01,Ken,Silvestri,Kenneth Joseph
silvelu01,Luis,Silverio,Luis Pascual
silveto01,Tom,Silverio,Tomas Roberto
simaal01,Al,Sima,Albert
simasbi01,Bill,Simas,William Anthony
simmoal01,Al,Simmons,Aloysius Harry
simmoan01,Andrelton,Simmons,Andrelton A.
simmobr01,Brian,Simmons,Brian Lee
simmocu01,Curt,Simmons,Curtis Thomas
simmoha01,Hack,Simmons,George Washington
simmojo01,Joe,Simmons,Joseph S.
simmojo02,John,Simmons,John Earl
simmole99,Lew,Simmons,Lewis
simmone01,Nelson,Simmons,Nelson Bernard
simmopa01,Pat,Simmons,Patrick Clement
simmosh01,Shae,Simmons,Shae Austin
simmote01,Ted,Simmons,Ted Lyle
simmsmi01,Mike,Simms,Michael Howard
simonal01,Alfredo,Simon,Alfredo
simondo01,Doug,Simons,Douglas Eugene
simonha01,Hank,Simon,Henry Joseph
simonja01,Jason,Simontacchi,Jason William
simonme01,Mel,Simons,Melbern Ellis
simonmi01,Mike,Simon,Michael Edward
simonra01,Randall,Simon,Randall Carlito
simonsy01,Syl,Simon,Sylvester Adam
simpsal01,Allan,Simpson,Larry Allan
simpsdi01,Dick,Simpson,Richard Charles
simpsdu01,Duke,Simpson,Thomas Leo
simpsha01,Harry,Simpson,Harry Leon
simpsjo01,Joe,Simpson,Joe Allen
simpsma01,Marty,Simpson,Martin
simpsst01,Steve,Simpson,Steven Edward
simpswa01,Wayne,Simpson,Wayne Kirby
simsdu01,Duke,Sims,Duane B.
simsgr01,Greg,Sims,Gregory Emmett
simspe01,Pete,Sims,Clarence
sinatma01,Matt,Sinatro,Matthew Stephen
sinclst01,Steve,Sinclair,Steven Scott
sincobe01,Bert,Sincock,Herbert Sylvester
sinerho01,Hosea,Siner,Hosea John
singebi01,Bill,Singer,William Robert
singlch01,Chris,Singleton,Christopher Verdell
singldu01,Duane,Singleton,Duane Earl
singlel01,Elmer,Singleton,Bert Elmer
singljo01,John,Singleton,John Edward
singljo02,Jon,Singleton,Jonathan Lee
singlke01,Ken,Singleton,Kenneth Wayne
singtfr01,Fred,Sington,Frederic William
sinkbbr01,Brett,Sinkbeil,Brett Allen
sipekdi01,Dick,Sipek,Richard Francis
sipinjo01,John,Sipin,John White
sippto01,Tony,Sipp,Tony Marcel
sirotmi01,Mike,Sirotka,Michael Robert
siscoan01,Andy,Sisco,Andrew Frank
siscost01,Steve,Sisco,Steven Michael
siskdo01,Doug,Sisk,Douglas Randall
siskto01,Tommie,Sisk,Tommie Wayne
sisleda01,Dave,Sisler,David Michael
sisledi01,Dick,Sisler,Richard Allan
sislege01,George,Sisler,George Harold
sistisi01,Sibby,Sisti,Sebastian Daniel
sittoca01,Carl,Sitton,Charles Vedder
sivespe01,Pete,Sivess,Peter
siwyji01,Jim,Siwy,James Gerard
sixsmed01,Ed,Sixsmith,Edward
sizemgr01,Grady,Sizemore,Grady
sizemsc01,Scott,Sizemore,Scott Daniel
sizemte01,Ted,Sizemore,Theodore Crawford
skafffr01,Frank,Skaff,Francis Michael
skaggda01,Dave,Skaggs,David Lindsey
skaggty01,Tyler,Skaggs,Tyler Wayne
skalsjo01,Joe,Skalski,Joseph Douglas
skaugda01,Dave,Skaugstad,David Wendell
skeelda01,Dave,Skeels,David L.
sketcbu01,Bud,Sketchley,Harry Clement
skidmro01,Roe,Skidmore,Robert Roe
skiffbi01,Bill,Skiff,William Franklin
skinnal01,Al,Skinner,Alexander
skinnbo01,Bob,Skinner,Robert Ralph
skinnca01,Camp,Skinner,Elisha Harrison
skinnjo01,Joel,Skinner,Joel Patrick
skipwky01,Kyle,Skipworth,Kyle Trent
skizalo01,Lou,Skizas,Louis Peter
skokcr01,Craig,Skok,Craig Richard
skopejo01,John,Skopec,John S.
skowrbi01,Bill,Skowron,William Joseph
skrmema01,Matt,Skrmetta,Matthew Leland
skubebo01,Bob,Skube,Robert Jacob
sladear01,Art,Sladen,Arthur W.
sladego01,Gordon,Slade,Gordon Leigh
slaglji01,Jimmy,Slagle,James Franklin
slagljo01,John,Slagle,John A.
slaglro01,Roger,Slagle,Roger Lee
slaglwa01,Walt,Slagle,Walter Jennings
slamaan01,Anthony,Slama,Anthony Thomas
slapncy01,Cy,Slapnicka,Cyril Charles
slappjo01,John,Slappey,John Henry
slatedo01,Doug,Slaten,Douglas
slatoji01,Jim,Slaton,James Michael
slattja01,Jack,Slattery,John Thomas
slattmi01,Mike,Slattery,Michael J.
slattph01,Phil,Slattery,Philip Richard
slaugba01,Barney,Slaughter,Byron Atkins
slaugdo01,Don,Slaught,Donald Martin
slaugen01,Enos,Slaughter,Enos Bradsher
slaugst01,Sterling,Slaughter,Sterling Feore
slaybbi01,Bill,Slayback,William Grover
slaybsc01,Scottie,Slayback,Elbert
slaytst01,Steve,Slayton,Foster Herbert
sleatlo01,Lou,Sleater,Louis Mortimer
sledgte01,Terrmel,Sledge,Terrmel
sloanbr01,Bruce,Sloan,Bruce Adams
sloanto01,Tod,Sloan,Yale Yeastman
sloatle01,Lefty,Sloat,Dwain Clifford
slocubr01,Brian,Slocum,Brian John
slocuhe01,Heathcliff,Slocumb,Heath
slocuro01,Ron,Slocum,Ronald Reece
sloweke01,Kevin,Slowey,Kevin Michael
slusajo01,Joe,Slusarski,Joseph Andrew
smajscr01,Craig,Smajstrla,Craig Lee
smallaa01,Aaron,Small,Aaron James
smallch01,Charlie,Small,Charles Albert
smallha01,Hank,Small,George Henry
smallji01,Jim,Small,James Arthur Patrick
smallma01,Mark,Small,Mark Allan
smallro01,Roy,Smalley,Roy Frederick
smallro02,Roy,Smalley,Roy Frederick
smallwa01,Walt,Smallwood,Walter Clayton
smallwi01,Will,Smalley,William Darwin
smartjd01,J. D.,Smart,Jon David
smazajo01,Joe,Smaza,Joseph Paul
smilebi01,Bill,Smiley,William B.
smilejo01,John,Smiley,John Patrick
smith01,,Smith,
smithal01,Aleck,Smith,Alexander Benjamin
smithal02,Al,Smith,Alfred Kendricks
smithal03,Al,Smith,Alfred John
smithal04,Al,Smith,Alphonse Eugene
smithar01,Art,Smith,Arthur Laird
smithbe01,Bernie,Smith,Calvin Bernard
smithbi01,Bill,Smith,William J.
smithbi02,Bill,Smith,William E.
smithbi03,Billy,Smith,Frederick William
smithbi04,Bill,Smith,William Garland
smithbi05,Billy,Smith,Billy Edward
smithbi06,Billy,Smith,Billy Lavern
smithbl01,Blake,Smith,Blake Matthew
smithbo01,Bob,Smith,Robert Ashley
smithbo02,Bob,Smith,Robert Eldridge
smithbo03,Bob,Smith,Robert Gilchrist
smithbo04,Bobby,Smith,Bobby Gene
smithbo05,Bob,Smith,Robert Walkup
smithbo06,Bob,Smith,Robert Eugene
smithbr01,Bryn,Smith,Bryn Nelson
smithbr02,Brick,Smith,Brick Dudley
smithbr03,Brian,Smith,Randall Brian
smithbu01,Bull,Smith,Lewis Oscar
smithbu02,Bud,Smith,Robert Allan
smithbu03,Burch,Smith,Burch Taylor
smithca01,Carr,Smith,Emanuel Carr
smithca02,Carson,Smith,Carson Donald
smithch01,Charlie,Smith,Charles J.
smithch02,Charlie,Smith,Charles Edwin
smithch03,Chick,Smith,John William
smithch04,Charley,Smith,Charles William
smithch05,Chris,Smith,Christopher William
smithch06,Chuck,Smith,Charles Edward
smithch07,Chris,Smith,Christopher Michael
smithch08,Chad,Smith,Chad Dennis
smithcl01,Clay,Smith,Clay Jamieson
smithda01,Dave,Smith,David Merwin
smithda02,Dave,Smith,David Stanley
smithda03,Dave,Smith,David Wayne
smithda04,Dar,Smith,Daryl Clinton
smithda05,Dan,Smith,Daniel Scott
smithda06,Dan,Smith,Daniel Charles
smithdi01,Dick,Smith,Richard Harrison
smithdi02,Dick,Smith,Richard Arthur
smithdi03,Dick,Smith,Richard Kelly
smithdo01,Doug,Smith,Douglass Weldon
smithdw01,Dwight,Smith,John Dwight
smithea01,Earl,Smith,Earl Leonard
smithea02,Earl,Smith,Earl Sutton
smithea03,Earl,Smith,Earl Calvin
smithed01,Edgar,Smith,Edgar Eugene
smithed02,Edgar,Smith,Albert Edward
smithed03,Ed,Smith,Rhesa Edward
smithed04,Eddie,Smith,Edgar
smithed05,Ed,Smith,Ed
smithel01,Mike,Smith,Elmer Ellsworth
smithel02,Elmer,Smith,Elmer John
smither01,Ernie,Smith,Ernest Henry
smithfr01,Frank,Smith,Frank L.
smithfr02,Fred,Smith,Fred Christopher
smithfr03,Frank,Smith,Frank Elmer
smithfr04,Fred,Smith,Frederick
smithfr05,Fred,Smith,Fred Vincent
smithfr06,Frank,Smith,Frank Thomas
smithge01,Germany,Smith,George J.
smithge02,George,Smith,George Allen
smithge03,George,Smith,George Shelby
smithge04,George,Smith,George Cornelius
smithgr01,Greg,Smith,Gregory Alan
smithgr02,Greg,Smith,Gregory Thomas
smithha01,Harry,Smith,Harry W.
smithha02,Harvey,Smith,Harvey Fetterhoff
smithha03,Harry,Smith,Harry Thomas
smithha04,Happy,Smith,Henry Joseph
smithha05,Harry,Smith,Harrison Morton
smithha06,Harry,Smith,James Harry
smithha07,Hal,Smith,Harold Laverne
smithha08,Hal,Smith,Harold Wayne
smithha09,Hal,Smith,Harold Raymond
smithhe01,Heinie,Smith,George Henry
smithhi99,Hilton,Smith,Hilton Lee
smithja01,Jake,Smith,Jacob John
smithja02,Jack,Smith,John Joseph
smithja03,Jack,Smith,Jack
smithja04,Jack,Smith,Jack Hatfield
smithja05,Jason,Smith,Jason William
smithja06,Jake,Smith,Jacob Matthew
smithji01,Jimmy,Smith,James Lawrence
smithji02,Jim,Smith,James Lorne
smithjo01,John,Smith,John
smithjo02,John,Smith,John Joseph
smithjo03,Joe,Smith,Salvatore Joseph
smithjo04,John,Smith,John Marshall
smithjo05,Joe,Smith,Joseph Michael
smithjo06,Jordan,Smith,Jordan L.
smithjo07,Josh,Smith,Joshua
smithju01,Jud,Smith,Judson Grant
smithke01,Keith,Smith,Keith Lavarne
smithke02,Ken,Smith,Kenneth Earl
smithke03,Keith,Smith,Patrick Keith
smithke04,Kevan,Smith,Kevan Alan
smithkl01,Klondike,Smith,Armstrong Frederick
smithl01,Lewis,Smith,Lewis J.
smithle01,Leo,Smith,Lionel H.
smithle02,Lee,Smith,Lee Arthur
smithlo01,Lonnie,Smith,Lonnie
smithma01,Mayo,Smith,Edward Mayo
smithma02,Mark,Smith,Mark Christopher
smithma03,Mark,Smith,Mark Edward
smithma04,Matt,Smith,Matthew Joel
smithma05,Mallex,Smith,Mallex Lydell
smithmi01,Mike,Smith,Elwood Hope
smithmi02,Milt,Smith,Milton
smithmi03,Mike,Smithson,Billy Mike
smithmi04,Mike,Smith,Michael Anthony
smithmi05,Mike,Smith,Michael Anthony
smithmi06,Mike,Smith,Michael Anthony
smithna01,Nate,Smith,Nathaniel Beverly
smithol01,Ollie,Smith,Orlin Hudson
smithoz01,Ozzie,Smith,Osborne Earl
smithpa01,Paul,Smith,Paul Stoner
smithpa02,Paddy,Smith,Lawrence Patrick
smithpa03,Paul,Smith,Paul Leslie
smithpe01,Pete,Smith,Peter Luke
smithpe02,Pete,Smith,Peter John
smithph01,Phenomenal,Smith,John Francis
smithpo01,Pop,Smith,Charles Marvin
smithpo02,Pop-boy,Smith,Clarence Ossie
smithra01,Ray,Smith,Raymond Edward
smithre01,Rex,Smith,Rex
smithre02,Red,Smith,James Carlisle
smithre03,Red,Smith,Willard Jehu
smithre04,Red,Smith,Marvin Harold
smithre05,Red,Smith,Richard Paul
smithre06,Reggie,Smith,Carl Reginald
smithro01,Roy,Smith,LeRoy Purdy
smithro02,Roger,Smithberg,Roger Craig
smithro03,Roy,Smith,Walter Roy
smithru01,Rufus,Smith,Rufus Frazier
smithse01,Seth,Smith,Garry Seth
smithsh01,Sherry,Smith,Sherrod Malone
smithsk01,Skyrocket,Smith,Samuel J.
smithst01,Stub,Smith,James Abner
smithst02,Stephen,Smitherman,Stephen Lydell
smithsy01,Syd,Smith,Sydney A.
smithto01,Tom,Smith,Thomas N.
smithto02,Tom,Smith,Thomas Edward
smithto03,Tony,Smith,Anthony
smithto04,Tommy,Smith,Tommy Alexander
smithtr01,Travis,Smith,Travis William
smithvi01,Vinnie,Smith,Vincent Ambrose
smithwa01,Wally,Smith,Wallace Henry
smithwi01,Wib,Smith,Wilbur Floyd
smithwi02,Willie,Smith,Willie
smithwi03,Willie,Smith,Willie Everett
smithwi04,Will,Smith,William Michael
smithza01,Zane,Smith,Zane William
smoakju01,Justin,Smoak,Justin Kyle
smokejo01,Josh,Smoker,Joshua Michael
smolija01,Jake,Smolinski,Jacob Michael
smollle01,Lefty,Smoll,Clyde Hetrick
smoltjo01,John,Smoltz,John Andrew
smootho01,Homer,Smoot,Homer Vernon
smoyehe01,Henry,Smoyer,Henry Neitz
smykafr01,Frank,Smykal,Frank John
smylydr01,Drew,Smyly,Todd Andrew
smyrecl01,Clancy,Smyres,Clarence Melvin
smythha01,Harry,Smythe,William Henry
smythre01,Red,Smyth,James Daniel
smythst01,Steve,Smyth,Steven Delton
snarery01,Ryan,Snare,Ryan Delbert
sneades01,Esix,Snead,Esix
sneedjo01,John,Sneed,John Law
snellbl01,Blake,Snell,Blake Ashton
snellch01,Charlie,Snell,Charles Anthony
snellch02,Chris,Snelling,Christopher Doyle
snellia01,Ian,Snell,Ian Dante
snellna01,Nate,Snell,Nathaniel
snellwa01,Wally,Snell,Walter Henry
snidedu01,Duke,Snider,Edwin Donald
snidetr01,Travis,Snider,Travis James
snideva01,Van,Snider,Van Voorhees
snipero01,Roxy,Snipes,Wyatt Eure
snitkbr99,Brian,Snitker,Brian Gerald
snodgch01,Chappie,Snodgrass,Amzie Beal
snodgfr01,Fred,Snodgrass,Frederick Charles
snodgsc01,Scott,Snodgress,Scott Andrew
snookfr01,Frank,Snook,Frank Walter
snopech01,Chris,Snopek,Christopher Charles
snoveco01,Colonel,Snover,Colonel Lester
snowch01,Charlie,Snow,Charles M.
snowjt01,J. T.,Snow,Jack Thomas
snydebe01,Bernie,Snyder,Bernard Austin
snydebi01,Bill,Snyder,William Nicholas
snydebr01,Brian,Snyder,Brian Robert
snydebr02,Brad,Snyder,Bradley Michael
snydebr03,Brandon,Snyder,Brandon Roger
snydech01,Charles,Snyder,Charles F.
snydech02,Chris,Snyder,Christopher Ryan
snydech03,Chubby,Snyder,Alfred Joseph
snydeco01,Cooney,Snyder,Abraham Conrad
snydeco02,Cory,Snyder,James Cory
snydeea01,Earl,Snyder,Earl Clifford
snydefr01,Frank,Snyder,Frank Elton
snydege01,George,Snyder,George T.
snydege02,Gene,Snyder,Gene Walter
snydeja01,Jack,Snyder,John William
snydeje01,Jerry,Snyder,Gerald George
snydeji01,Jim,Snyder,James C. A.
snydeji02,Jim,Snyder,James Robert
snydejo01,Josh,Snyder,Joshua M.
snydejo02,John,Snyder,John Michael
snydeky01,Kyle,Snyder,Kyle Ehren
snydepo01,Pop,Snyder,Charles N.
snydere01,Redleg,Snyder,Emanuel Sebastian
snyderu01,Russ,Snyder,Russell Henry
sobkosc01,Scott,Sobkowiak,Scott
sockach01,Chief,Sockalexis,Louis Francis
socolmi01,Miguel,Socolovich,Miguel Angel
soddbi01,Bill,Sodd,William
soderer01,Eric,Soderholm,Eric Thane
soderst01,Steve,Soderstrom,Stephen Andrew
sodowcl01,Clint,Sodowsky,Clint Rea
soffra01,Ray,Soff,Raymond John
sofieri01,Rick,Sofield,Richard Michael
sogarer01,Eric,Sogard,Eric Sidney
sojolu01,Luis,Sojo,Luis Beltran
solaito01,Tony,Solaita,Tolia
solando01,Donovan,Solano,Donovan
solanjh01,Jhonatan,Solano,Jhonatan
solanju01,Julio,Solano,Julio Cesar
solarya01,Yangervis,Solarte,Yangervis Alfredo
soleral01,Alay,Soler,Alain
solerjo01,Jorge,Soler,Jorge Carlos
solisal01,Ali,Solis,Roman Ali
solisma01,Marcelino,Solis,Marcelino
solissa01,Sammy,Solis,Samuel Robert
solomed01,Eddie,Solomon,Eddie
solommo01,Mose,Solomon,Mose Hirsch
soltemo01,Moose,Solters,Julius Joseph
somered01,Ed,Somerville,Edward G.
somerjo01,Jock,Somerlott,John Wesley
sommean01,Andy,Sommerville,Andrew Henry
sommebi01,Bill,Sommers,William Dunn
sommejo01,Joe,Sommer,Joseph John
sommepe01,Andy,Sommers,John Andrew
sommeru01,Rudy,Sommers,Rudolph
somsela01,Layne,Somsen,Layne R.
songedo01,Don,Songer,Donald C.
sonnaan01,Andy,Sonnanstine,Andrew Michael
sorenla01,Lary,Sorensen,Lary Alan
sorenza01,Zach,Sorensen,Zach Hart
soriaal01,Alfonso,Soriano,Alfonso Guilleard
soriajo01,Joakim,Soria,Joakim Agustin
soriara01,Rafael,Soriano,Rafael
sorrebi01,Billy,Sorrell,Billy Lee
sorrech01,Chick,Sorrells,Raymond Edwin
sorrepa01,Paul,Sorrento,Paul Anthony
sorrevi01,Vic,Sorrell,Victor Garland
sosael01,Elias,Sosa,Elias
sosahe01,Henry,Sosa,Henry
sosajo01,Jose,Sosa,Jose Ynocencio
sosajo02,Jorge,Sosa,Jorge Bolivar
sosaju01,Juan,Sosa,Juan Luis
sosasa01,Sammy,Sosa,Samuel Peralta
sothede01,Denny,Sothern,Dennis Elwood
sothoal01,Allan,Sothoron,Allen Sutton
sotoge01,Geovany,Soto,Geovany
sotogi01,Giovanni,Soto,Giovanni Luis
sotoma01,Mario,Soto,Mario Melvin
sotone01,Neftali,Soto,Neftali O.
souchst01,Bud,Souchock,Stephen
southbi01,Billy,Southworth,William Harold
southbi02,Bill,Southworth,William Frederick
southcl01,Clyde,Southwick,Clyde Aubra
souzama01,Mark,Souza,Kenneth Mark
souzast01,Steven,Souza,Steven Jeffrey
sowdebi01,Bill,Sowders,William Jefferson
sowdejo01,John,Sowders,John
sowdele01,Len,Sowders,Leonard
sowerje01,Jeremy,Sowers,Jeremy Bryan
spadebo01,Bob,Spade,Robert
spahnwa01,Warren,Spahn,Warren Edward
spaldal01,Al,Spalding,Albert Goodwill
spalddi01,Dick,Spalding,Charles Harry
spande01,Denard,Span,Keiunta Denard
spangal01,Al,Spangler,Albert Donald
spangco01,Cory,Spangenberg,Cory Joseph
spansbi01,Bill,Spanswick,William Henry
sparkje01,Jeff,Sparks,James Jeffrey
sparkst01,Steve,Sparks,Steven William
sparkst02,Steve,Sparks,Stephen Lanier
sparktu01,Tully,Sparks,Thomas Frank
sparmjo01,Joe,Sparma,Joseph Blase
speakbo01,Bob,Speake,Robert Charles
speaktr01,Tris,Speaker,Tristram E.
spearna01,Nate,Spears,Nathaniel Joseph
speckcl01,Cliff,Speck,Robert Clifford
speecby01,By,Speece,Byron Franklin
speedho01,Horace,Speed,Horace Arthur
speerfl01,Floyd,Speer,Floyd Vernie
speerki01,Kid,Speer,George Nathan
spehrti01,Tim,Spehr,Timothy Joseph
speiech01,Chris,Speier,Chris Edward
speieju01,Justin,Speier,Justin James
speiery01,Ryan,Speier,Ryan Andrew
speigle01,Levale,Speigner,Jimmy Levale
spenc01,,Spencer,
spencbe01,Ben,Spencer,Lloyd Benjamin
spencbo01,Bob,Spence,John Robert
spencch01,Chet,Spencer,Chester Arthur
spencda01,Daryl,Spencer,Daryl Dean
spencge01,George,Spencer,George Elwell
spencgl01,Glenn,Spencer,Glenn Edward
spencha01,Hack,Spencer,Fred Calvin
spencha99,Harry,Spence,Harrison Leslie
spencji01,Jim,Spencer,James Lloyd
spencjo01,Josh,Spence,Joshua Patrick William
spencro01,Roy,Spencer,Roy Hampton
spencse01,Sean,Spencer,Sean James
spencsh01,Shane,Spencer,Michael Shane
spencst01,Stan,Spence,Stanley Orville
spencst02,Stan,Spencer,Stanley Roger
spencto01,Tom,Spencer,Hubert Thomas
spenctu01,Tubby,Spencer,Edward Russell
spencve01,Vern,Spencer,Vernon Murray
sperapa01,Paul,Speraw,Paul Bachman
sperbed01,Ed,Sperber,Edwin George
sperrro01,Rob,Sperring,Robert Walter
sperrst01,Stan,Sperry,Stanley Kenneth
spicebo01,Bob,Spicer,Robert Oberton
spierbi01,Bill,Spiers,William James
spiesha01,Harry,Spies,Henry
spiezed01,Ed,Spiezio,Edward Wayne
spiezsc01,Scott,Spiezio,Scott Edward
spikech01,Charlie,Spikes,Leslie Charles
spilbry01,Ryan,Spilborghs,Ryan Adam
spillda01,Dan,Spillner,Daniel Ray
spilmha01,Harry,Spilman,William Harry
spindha01,Hal,Spindel,Harold Stewart
spinksc01,Scipio,Spinks,Scipio Ronald
spiveju01,Junior,Spivey,Ernest Lee
splitpa01,Paul,Splittorff,Paul William
spognan01,Andy,Spognardi,Andrea Ettore
spohral01,Al,Spohrer,Alfred Ray
spoljpa01,Paul,Spoljaric,Paul Nikola
spongca01,Karl,Spongberg,Karl Gustave
spoonka01,Karl,Spooner,Karl Benjamin
spoonti01,Tim,Spooneybarger,Timothy Floyd
spottji01,Jim,Spotts,James Russell
spradje01,Jerry,Spradlin,Jerry Carl
spragch01,Charlie,Sprague,Charles Wellington
spraged01,Ed,Sprague,Edward Nelson
spraged02,Ed,Sprague,Edward Nelson
spragho01,Homer,Spragins,Homer Franklin
spratha01,Harry,Spratt,Henry Lee
sprigge01,George,Spriggs,George Herman
sprinbr01,Brad,Springer,Bradford Louis
sprinde01,Dennis,Springer,Dennis LeRoy
sprined01,Ed,Springer,Edward Ellsworth
springe01,George,Springer,George Chelston
sprinja01,Jack,Spring,Jack Russell
sprinjo01,Joe,Sprinz,Joseph Conrad
sprinru01,Russ,Springer,Russell Paul
sprinst01,Steve,Springer,Steven Michael
sproubo01,Bob,Sprout,Robert Samuel
sprouch01,Charlie,Sproull,Charles William
sprowbo01,Bobby,Sprowl,Robert John
spruize01,Zeke,Spruill,Ezekiel Stephen
spurgfr01,Freddy,Spurgeon,Fred
spurgja01,Jay,Spurgeon,Jay Aaron
spurlch01,Chris,Spurling,Christopher Michael
spurned01,Ed,Spurney,Edward Frederick
squirmi01,Mike,Squires,Michael Lynn
stablge01,George,Stablein,George Charles
stacked01,Eddie,Stack,William Edward
staehma01,Marv,Staehle,Marvin Gustave
staffbi01,Bill,Stafford,William Charles
staffbo01,,Stafford,
staffge01,General,Stafford,James Joseph
staffhe01,Heinie,Stafford,Henry Alexander
staffjo01,John,Stafford,John Henry
staggst01,Steve,Staggs,Stephen Robert
stahlch01,Chick,Stahl,Charles Sylvester
stahlja01,Jake,Stahl,Garland
stahlla01,Larry,Stahl,Larry Floyd
stahosc01,Scott,Stahoviak,Scott Edmund
staigro01,Roy,Staiger,Roy Joseph
staintu01,Tuck,Stainback,George Tucker
stairma01,Matt,Stairs,Matthew Wade
stalega01,Gale,Staley,George Gaylord
stalege01,Gerry,Staley,Gerald Lee
staleha01,Harry,Staley,Henry Eli
stallge01,George,Stallings,George Tweedy
stallge02,George,Staller,George Walborn
stallja01,Jacob,Stallings,Jacob Daniel
stalltr01,Tracy,Stallard,Evan Tracy
stallvi01,Virgil,Stallcup,Thomas Virgil
stammcr01,Craig,Stammen,Craig N.
stanaos01,Oscar,Stanage,Oscar Harland
